,City Name,Package,Variety,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Item Size,Color,Repack,Year,Month,Average Price
289,2,7,4,2016-10-22,160.0,200.0,160.0,165.0,2,6,0,1,2016,10,180.0
290,2,7,4,2016-10-22,160.0,180.0,160.0,160.0,2,2,0,1,2016,10,170.0
291,2,7,4,2016-10-22,150.0,180.0,150.0,165.0,2,2,0,1,2016,10,165.0
292,2,7,4,2016-10-22,140.0,160.0,150.0,155.0,2,4,0,1,2016,10,150.0
293,2,7,4,2016-10-22,140.0,160.0,145.0,150.0,2,3,0,1,2016,10,150.0
294,2,7,4,2016-10-22,130.0,160.0,135.0,140.0,2,5,0,1,2016,10,145.0
295,2,7,4,2016-10-22,195.0,225.0,220.0,225.0,9,1,0,1,2016,10,210.0
296,2,7,4,2016-10-22,180.0,225.0,195.0,200.0,9,6,0,1,2016,10,202.5
297,2,7,4,2016-10-22,180.0,225.0,190.0,200.0,9,2,0,1,2016,10,202.5
298,2,7,4,2016-10-22,180.0,225.0,180.0,190.0,9,4,0,1,2016,10,202.5
299,2,7,4,2016-10-22,180.0,225.0,180.0,185.0,9,3,0,1,2016,10,202.5
300,2,7,4,2016-10-22,175.0,225.0,175.0,180.0,9,5,0,1,2016,10,200.0
301,2,7,4,2016-10-22,170.0,180.0,170.0,180.0,11,1,0,1,2016,10,175.0
302,2,7,4,2016-10-22,160.0,180.0,165.0,175.0,11,6,0,1,2016,10,170.0
303,2,7,4,2016-10-22,140.0,160.0,145.0,150.0,18,6,0,1,2016,10,150.0
304,2,7,4,2016-10-22,140.0,160.0,145.0,150.0,18,2,0,1,2016,10,150.0
305,2,7,4,2016-10-29,150.0,200.0,160.0,160.0,2,0,0,1,2016,10,175.0
306,2,7,4,2016-10-29,160.0,200.0,160.0,165.0,2,1,0,1,2016,10,180.0
307,2,7,4,2016-10-29,160.0,200.0,160.0,165.0,2,6,0,1,2016,10,180.0
308,2,7,4,2016-10-29,150.0,200.0,150.0,165.0,2,6,0,1,2016,10,175.0
309,2,7,4,2016-10-29,150.0,180.0,150.0,165.0,2,2,0,1,2016,10,165.0
310,2,7,4,2016-10-29,160.0,180.0,160.0,160.0,2,2,0,1,2016,10,170.0
311,2,7,4,2016-10-29,140.0,160.0,150.0,155.0,2,4,0,1,2016,10,150.0
312,2,7,4,2016-10-29,140.0,160.0,145.0,150.0,2,3,0,1,2016,10,150.0
313,2,7,4,2016-10-29,130.0,160.0,135.0,140.0,2,5,0,1,2016,10,145.0
314,2,7,4,2016-10-29,180.0,225.0,210.0,220.0,9,1,0,1,2016,10,202.5
315,2,7,4,2016-10-29,170.0,225.0,195.0,195.0,9,6,0,1,2016,10,197.5
316,2,7,4,2016-10-29,170.0,225.0,190.0,190.0,9,2,0,1,2016,10,197.5
317,2,7,4,2016-10-29,160.0,225.0,180.0,180.0,9,4,0,1,2016,10,192.5
318,2,7,4,2016-10-29,160.0,225.0,175.0,175.0,9,3,0,1,2016,10,192.5
319,2,7,4,2016-10-29,150.0,225.0,175.0,175.0,9,5,0,1,2016,10,187.5
320,2,7,4,2016-10-29,160.0,180.0,170.0,170.0,11,1,0,1,2016,10,170.0
321,2,7,4,2016-10-29,150.0,180.0,165.0,165.0,11,6,0,1,2016,10,165.0
322,2,7,4,2016-10-29,140.0,160.0,145.0,150.0,18,6,0,1,2016,10,150.0
323,2,7,4,2016-10-29,140.0,160.0,145.0,150.0,18,2,0,1,2016,10,150.0
324,2,7,4,2016-11-05,180.0,225.0,210.0,220.0,9,1,0,1,2016,11,202.5
325,2,7,4,2016-11-05,170.0,225.0,195.0,195.0,9,6,0,1,2016,11,197.5
326,2,7,4,2016-11-05,170.0,225.0,190.0,190.0,9,2,0,1,2016,11,197.5
327,2,7,4,2016-11-05,160.0,225.0,180.0,180.0,9,4,0,1,2016,11,192.5
328,2,7,4,2016-11-05,160.0,225.0,175.0,175.0,9,3,0,1,2016,11,192.5
329,2,7,4,2016-11-05,150.0,225.0,175.0,175.0,9,5,0,1,2016,11,187.5
330,2,7,4,2017-09-23,200.0,225.0,210.0,225.0,9,1,0,1,2017,9,212.5
331,2,7,4,2017-09-23,175.0,200.0,185.0,200.0,9,6,0,1,2017,9,187.5
332,2,7,4,2017-09-23,175.0,200.0,175.0,200.0,9,2,0,1,2017,9,187.5
333,2,7,4,2017-09-23,200.0,225.0,225.0,225.0,11,1,0,1,2017,9,212.5
334,2,7,4,2017-09-23,175.0,200.0,200.0,200.0,11,6,0,1,2017,9,187.5
335,2,7,4,2017-09-23,175.0,200.0,200.0,200.0,11,2,0,1,2017,9,187.5
336,2,7,4,2017-09-30,200.0,225.0,210.0,225.0,9,1,0,1,2017,9,212.5
337,2,7,4,2017-09-30,175.0,200.0,185.0,200.0,9,6,0,1,2017,9,187.5
338,2,7,4,2017-09-30,175.0,200.0,175.0,175.0,9,2,0,1,2017,9,187.5
339,2,7,4,2017-09-30,200.0,225.0,225.0,225.0,11,1,0,1,2017,9,212.5
340,2,7,4,2017-09-30,175.0,200.0,200.0,200.0,11,6,0,1,2017,9,187.5
341,2,7,4,2017-09-30,175.0,200.0,200.0,200.0,11,2,0,1,2017,9,187.5
342,2,5,2,2016-09-24,260.0,285.0,285.0,285.0,9,6,0,1,2016,9,272.5
343,2,5,2,2016-09-24,260.0,285.0,285.0,285.0,9,6,2,1,2016,9,272.5
344,2,5,2,2016-10-01,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
345,2,5,2,2016-10-01,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
346,2,5,2,2016-10-08,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
347,2,5,2,2016-10-08,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
348,2,5,2,2016-10-15,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
349,2,5,2,2016-10-15,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
350,2,5,2,2016-10-22,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
351,2,5,2,2016-10-22,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
352,2,5,2,2016-10-29,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
353,2,5,2,2016-10-29,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
354,2,5,2,2016-11-05,260.0,285.0,285.0,285.0,9,6,2,1,2016,11,272.5
355,2,5,2,2016-11-05,260.0,285.0,285.0,285.0,9,6,0,1,2016,11,272.5
356,2,2,3,2016-09-24,15.0,16.0,15.0,15.0,9,5,0,1,2016,9,15.5
357,2,2,3,2016-10-01,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
358,2,2,3,2016-10-08,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
359,2,2,3,2016-10-15,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
360,2,2,3,2016-10-22,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
361,2,2,3,2016-10-29,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
362,2,2,3,2016-11-05,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
363,2,5,3,2016-09-24,260.0,285.0,285.0,285.0,9,6,2,1,2016,9,272.5
364,2,5,3,2016-09-24,260.0,285.0,285.0,285.0,9,6,0,1,2016,9,272.5
365,2,5,3,2016-10-01,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
366,2,5,3,2016-10-01,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
367,2,5,3,2016-10-08,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
368,2,5,3,2016-10-08,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
369,2,5,3,2016-10-15,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
370,2,5,3,2016-10-15,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
371,2,5,3,2016-10-22,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
372,2,5,3,2016-10-22,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
373,2,5,3,2016-10-29,260.0,285.0,285.0,285.0,9,6,2,1,2016,10,272.5
374,2,5,3,2016-10-29,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
375,2,5,3,2016-11-05,260.0,285.0,285.0,285.0,9,6,0,1,2016,11,272.5
376,2,5,3,2016-11-05,260.0,285.0,285.0,285.0,9,6,2,1,2016,11,272.5
377,2,1,9,2016-09-24,15.0,16.0,15.0,15.0,9,5,0,1,2016,9,15.5
378,2,1,9,2016-10-01,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
379,2,1,9,2016-10-08,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
380,2,1,9,2016-10-15,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
381,2,1,9,2016-10-22,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
382,2,1,9,2016-10-29,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
383,2,1,9,2016-11-05,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
384,2,1,9,2016-11-12,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
385,2,1,9,2016-11-19,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
386,2,1,9,2016-11-26,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
387,2,1,9,2016-12-03,15.0,16.0,15.0,15.0,9,5,0,1,2016,12,15.5
388,2,0,9,2016-09-24,15.0,16.0,15.0,15.0,9,5,0,1,2016,9,15.5
389,2,0,9,2016-10-01,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
390,2,0,9,2016-10-08,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
391,2,0,9,2016-10-15,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
392,2,0,9,2016-10-22,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
393,2,0,9,2016-10-29,15.0,16.0,15.0,15.0,9,5,0,1,2016,10,15.5
394,2,0,9,2016-11-05,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
395,2,0,9,2016-11-12,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
396,2,0,9,2016-11-19,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
397,2,0,9,2016-11-26,15.0,16.0,15.0,15.0,9,5,0,1,2016,11,15.5
398,2,0,9,2016-12-03,15.0,16.0,15.0,15.0,9,5,0,1,2016,12,15.5
399,2,0,9,2016-12-10,15.0,16.0,15.0,15.0,9,5,0,1,2016,12,15.5
400,2,5,9,2016-09-24,175.0,180.0,175.0,175.0,2,5,0,1,2016,9,177.5
401,2,5,9,2016-09-24,170.0,180.0,175.0,175.0,18,5,0,1,2016,9,175.0
402,2,5,9,2016-10-01,175.0,180.0,175.0,175.0,2,5,0,1,2016,10,177.5
403,2,5,9,2016-10-01,200.0,200.0,200.0,200.0,11,5,0,1,2016,10,200.0
404,2,5,9,2016-10-01,170.0,180.0,175.0,175.0,18,5,0,1,2016,10,175.0
405,2,5,9,2016-10-08,175.0,180.0,175.0,175.0,2,5,0,1,2016,10,177.5
406,2,5,9,2016-10-08,200.0,200.0,200.0,200.0,11,5,0,1,2016,10,200.0
407,2,5,9,2016-10-08,170.0,180.0,175.0,175.0,18,5,0,1,2016,10,175.0
408,2,5,9,2016-10-15,175.0,180.0,175.0,180.0,2,5,0,1,2016,10,177.5
409,2,5,9,2016-10-15,190.0,200.0,190.0,200.0,11,5,0,1,2016,10,195.0
410,2,5,9,2016-10-15,170.0,180.0,175.0,175.0,18,5,0,1,2016,10,175.0
411,2,5,9,2016-10-15,175.0,175.0,175.0,175.0,21,5,0,1,2016,10,175.0
412,2,5,9,2016-10-22,170.0,180.0,175.0,175.0,2,5,0,1,2016,10,175.0
413,2,5,9,2016-10-22,150.0,175.0,150.0,160.0,9,5,0,1,2016,10,162.5
414,2,5,9,2016-10-22,175.0,200.0,175.0,175.0,11,5,0,1,2016,10,187.5
415,2,5,9,2016-10-22,170.0,180.0,175.0,175.0,18,5,0,1,2016,10,175.0
416,2,5,9,2016-10-22,175.0,175.0,175.0,175.0,21,5,0,1,2016,10,175.0
417,2,5,9,2016-10-29,170.0,180.0,175.0,175.0,2,5,0,1,2016,10,175.0
418,2,5,9,2016-10-29,150.0,175.0,150.0,160.0,9,5,0,1,2016,10,162.5
419,2,5,9,2016-10-29,175.0,200.0,175.0,175.0,11,5,0,1,2016,10,187.5
420,2,5,9,2016-10-29,170.0,180.0,175.0,175.0,18,5,0,1,2016,10,175.0
421,2,5,9,2016-10-29,175.0,175.0,175.0,175.0,21,5,0,1,2016,10,175.0
422,2,5,9,2016-11-12,135.0,150.0,150.0,150.0,18,3,0,1,2016,11,142.5
423,2,5,9,2016-11-19,135.0,150.0,150.0,150.0,18,3,0,1,2016,11,142.5
424,2,5,9,2016-11-26,135.0,150.0,150.0,150.0,18,3,0,1,2016,11,142.5
425,2,7,9,2016-09-24,170.0,220.0,210.0,220.0,2,5,0,1,2016,9,195.0
426,2,7,9,2016-09-24,250.0,300.0,275.0,275.0,9,4,0,1,2016,9,275.0
427,2,7,9,2016-09-24,200.0,220.0,220.0,220.0,9,5,0,1,2016,9,210.0
428,2,7,9,2016-09-24,260.0,280.0,270.0,270.0,11,4,0,1,2016,9,270.0
429,2,7,9,2016-09-24,180.0,225.0,200.0,225.0,18,4,0,1,2016,9,202.5
430,2,7,9,2016-09-24,180.0,225.0,180.0,225.0,18,5,0,1,2016,9,202.5
431,2,7,9,2016-10-01,170.0,220.0,210.0,220.0,2,5,0,1,2016,10,195.0
432,2,7,9,2016-10-01,250.0,300.0,275.0,275.0,9,4,0,1,2016,10,275.0
433,2,7,9,2016-10-01,200.0,220.0,220.0,220.0,9,5,0,1,2016,10,210.0
434,2,7,9,2016-10-01,250.0,280.0,250.0,260.0,11,4,0,1,2016,10,265.0
435,2,7,9,2016-10-01,180.0,225.0,200.0,200.0,18,4,0,1,2016,10,202.5
436,2,7,9,2016-10-01,180.0,225.0,180.0,180.0,18,5,0,1,2016,10,202.5
437,2,7,9,2016-10-08,170.0,220.0,210.0,220.0,2,5,0,1,2016,10,195.0
438,2,7,9,2016-10-08,250.0,300.0,275.0,275.0,9,4,0,1,2016,10,275.0
439,2,7,9,2016-10-08,200.0,220.0,220.0,220.0,9,5,0,1,2016,10,210.0
440,2,7,9,2016-10-08,250.0,280.0,250.0,260.0,11,4,0,1,2016,10,265.0
441,2,7,9,2016-10-08,180.0,225.0,200.0,200.0,18,4,0,1,2016,10,202.5
442,2,7,9,2016-10-08,180.0,225.0,180.0,180.0,18,5,0,1,2016,10,202.5
443,2,7,9,2016-10-15,170.0,220.0,210.0,220.0,2,5,0,1,2016,10,195.0
444,2,7,9,2016-10-15,250.0,300.0,275.0,275.0,9,4,0,1,2016,10,275.0
445,2,7,9,2016-10-15,200.0,220.0,220.0,220.0,9,5,0,1,2016,10,210.0
446,2,7,9,2016-10-15,250.0,280.0,250.0,260.0,11,4,0,1,2016,10,265.0
447,2,7,9,2016-10-15,180.0,225.0,200.0,220.0,18,4,0,1,2016,10,202.5
448,2,7,9,2016-10-15,180.0,225.0,180.0,180.0,18,5,0,1,2016,10,202.5
449,2,7,9,2016-10-15,220.0,220.0,220.0,220.0,21,5,0,1,2016,10,220.0
450,2,7,9,2016-10-22,170.0,220.0,200.0,200.0,2,5,0,1,2016,10,195.0
451,2,7,9,2016-10-22,250.0,300.0,260.0,275.0,9,4,0,1,2016,10,275.0
452,2,7,9,2016-10-22,200.0,240.0,210.0,210.0,9,5,0,1,2016,10,220.0
453,2,7,9,2016-10-22,250.0,280.0,250.0,255.0,11,4,0,1,2016,10,265.0
454,2,7,9,2016-10-22,180.0,225.0,200.0,210.0,18,4,0,1,2016,10,202.5
455,2,7,9,2016-10-22,175.0,225.0,175.0,180.0,18,5,0,1,2016,10,200.0
456,2,7,9,2016-10-22,200.0,220.0,200.0,210.0,21,5,0,1,2016,10,210.0
457,2,7,9,2016-10-29,170.0,220.0,200.0,200.0,2,5,0,1,2016,10,195.0
458,2,7,9,2016-10-29,250.0,300.0,260.0,275.0,9,4,0,1,2016,10,275.0
459,2,7,9,2016-10-29,200.0,240.0,210.0,210.0,9,5,0,1,2016,10,220.0
460,2,7,9,2016-10-29,250.0,280.0,250.0,255.0,11,4,0,1,2016,10,265.0
461,2,7,9,2016-10-29,180.0,225.0,200.0,210.0,18,4,0,1,2016,10,202.5
462,2,7,9,2016-10-29,175.0,225.0,175.0,180.0,18,5,0,1,2016,10,200.0
463,2,7,9,2016-10-29,200.0,220.0,200.0,210.0,21,5,0,1,2016,10,210.0
464,2,7,9,2016-11-05,240.0,300.0,260.0,275.0,9,4,0,1,2016,11,270.0
465,2,7,9,2016-11-05,190.0,240.0,210.0,210.0,9,5,0,1,2016,11,215.0
466,2,7,9,2016-11-05,240.0,240.0,240.0,240.0,15,4,0,1,2016,11,240.0
467,2,7,9,2016-11-05,190.0,190.0,190.0,190.0,18,4,0,1,2016,11,190.0
468,2,7,9,2016-11-12,200.0,240.0,200.0,220.0,9,4,0,1,2016,11,220.0
469,2,7,9,2016-11-12,200.0,240.0,200.0,220.0,15,4,0,1,2016,11,220.0
470,2,7,9,2016-11-12,200.0,240.0,200.0,220.0,18,4,0,1,2016,11,220.0
471,2,7,9,2016-11-19,200.0,220.0,200.0,200.0,9,4,0,1,2016,11,210.0
472,2,7,9,2016-11-19,200.0,220.0,200.0,200.0,15,4,0,1,2016,11,210.0
473,2,7,9,2016-11-19,200.0,220.0,200.0,200.0,18,4,0,1,2016,11,210.0
474,2,7,9,2016-11-26,200.0,220.0,200.0,200.0,9,4,0,1,2016,11,210.0
475,2,7,9,2016-11-26,200.0,220.0,200.0,200.0,15,4,0,1,2016,11,210.0
476,2,7,9,2016-11-26,200.0,220.0,200.0,200.0,18,4,0,1,2016,11,210.0
477,2,7,9,2017-09-02,300.0,300.0,300.0,300.0,9,5,0,1,2017,9,300.0
478,2,7,9,2017-09-09,300.0,300.0,300.0,300.0,9,5,0,1,2017,9,300.0
479,2,7,9,2017-09-09,200.0,200.0,200.0,200.0,18,5,0,1,2017,9,200.0
480,2,7,9,2017-09-16,270.0,300.0,280.0,300.0,9,4,0,1,2017,9,285.0
481,2,7,9,2017-09-16,270.0,300.0,280.0,300.0,18,6,0,1,2017,9,285.0
482,2,7,9,2017-09-16,270.0,300.0,280.0,300.0,18,4,0,1,2017,9,285.0
483,2,7,9,2017-09-23,270.0,300.0,280.0,300.0,9,4,0,1,2017,9,285.0
484,2,7,9,2017-09-23,270.0,300.0,280.0,300.0,18,6,0,1,2017,9,285.0
485,2,7,9,2017-09-23,270.0,300.0,280.0,300.0,18,4,0,1,2017,9,285.0
486,2,7,9,2017-09-30,270.0,300.0,280.0,300.0,9,4,0,1,2017,9,285.0
487,2,7,9,2017-09-30,270.0,300.0,280.0,300.0,18,6,0,1,2017,9,285.0
488,2,7,9,2017-09-30,270.0,300.0,280.0,300.0,18,4,0,1,2017,9,285.0
489,2,13,9,2017-09-23,20.0,24.0,24.0,24.0,9,4,0,1,2017,9,22.0
490,2,13,9,2017-09-30,20.0,24.0,24.0,24.0,9,4,0,1,2017,9,22.0
491,2,5,1,2016-09-24,260.0,285.0,285.0,285.0,9,6,0,1,2016,9,272.5
492,2,5,1,2016-10-01,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
493,2,5,1,2016-10-08,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
494,2,5,1,2016-10-15,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
495,2,5,1,2016-10-22,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
496,2,5,1,2016-10-29,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
497,2,5,1,2016-11-05,260.0,285.0,285.0,285.0,9,6,0,1,2016,11,272.5
498,2,5,6,2016-09-24,260.0,285.0,285.0,285.0,9,6,0,1,2016,9,272.5
499,2,5,6,2016-10-01,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
500,2,5,6,2016-10-08,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
501,2,5,6,2016-10-15,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
502,2,5,6,2016-10-22,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
503,2,5,6,2016-10-29,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
504,2,5,6,2016-11-05,260.0,285.0,285.0,285.0,9,6,0,1,2016,11,272.5
505,2,5,0,2016-09-24,260.0,285.0,285.0,285.0,9,6,0,1,2016,9,272.5
506,2,5,0,2016-10-01,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
507,2,5,0,2016-10-08,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
508,2,5,0,2016-10-15,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
509,2,5,0,2016-10-22,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
510,2,5,0,2016-10-29,260.0,285.0,285.0,285.0,9,6,0,1,2016,10,272.5
511,2,5,0,2016-11-05,260.0,285.0,285.0,285.0,9,6,0,1,2016,11,272.5
512,2,7,0,2017-09-09,175.0,175.0,175.0,175.0,9,5,0,1,2017,9,175.0
513,2,7,0,2017-09-16,200.0,225.0,225.0,225.0,9,1,0,1,2017,9,212.5
514,2,7,0,2017-09-16,175.0,200.0,200.0,200.0,9,6,0,1,2017,9,187.5
515,2,7,0,2017-09-16,175.0,200.0,200.0,200.0,9,2,0,1,2017,9,187.5
516,2,7,0,2017-09-16,175.0,200.0,200.0,200.0,9,3,0,1,2017,9,187.5
517,2,7,0,2017-09-16,175.0,200.0,175.0,175.0,9,5,0,1,2017,9,187.5
518,2,7,0,2017-09-16,200.0,225.0,225.0,225.0,18,1,0,1,2017,9,212.5
519,2,7,0,2017-09-16,175.0,200.0,200.0,200.0,18,6,0,1,2017,9,187.5
520,2,7,0,2017-09-23,200.0,225.0,210.0,225.0,9,1,0,1,2017,9,212.5
521,2,7,0,2017-09-23,175.0,200.0,185.0,200.0,9,6,0,1,2017,9,187.5
522,2,7,0,2017-09-23,175.0,200.0,175.0,200.0,9,2,0,1,2017,9,187.5
523,2,7,0,2017-09-23,175.0,200.0,175.0,200.0,9,3,0,1,2017,9,187.5
524,2,7,0,2017-09-23,175.0,200.0,175.0,175.0,9,5,0,1,2017,9,187.5
525,2,7,0,2017-09-23,200.0,225.0,225.0,225.0,18,1,0,1,2017,9,212.5
526,2,7,0,2017-09-23,175.0,200.0,185.0,200.0,18,6,0,1,2017,9,187.5
527,2,7,0,2017-09-30,200.0,225.0,210.0,225.0,9,1,0,1,2017,9,212.5
528,2,7,0,2017-09-30,175.0,200.0,185.0,200.0,9,6,0,1,2017,9,187.5
529,2,7,0,2017-09-30,175.0,200.0,175.0,190.0,9,2,0,1,2017,9,187.5
530,2,7,0,2017-09-30,175.0,200.0,175.0,185.0,9,3,0,1,2017,9,187.5
531,2,7,0,2017-09-30,175.0,200.0,175.0,175.0,9,5,0,1,2017,9,187.5
532,2,7,0,2017-09-30,200.0,225.0,225.0,225.0,18,1,0,1,2017,9,212.5
533,2,7,0,2017-09-30,175.0,200.0,185.0,200.0,18,6,0,1,2017,9,187.5
534,2,2,7,2016-09-24,15.0,18.0,15.0,15.0,9,5,2,1,2016,9,16.5
535,2,2,7,2016-09-24,15.0,18.0,15.0,15.0,9,5,0,1,2016,9,16.5
536,2,2,7,2016-10-01,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
537,2,2,7,2016-10-01,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
538,2,2,7,2016-10-08,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
539,2,2,7,2016-10-08,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
540,2,2,7,2016-10-15,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
541,2,2,7,2016-10-15,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
542,2,2,7,2016-10-22,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
543,2,2,7,2016-10-22,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
544,2,2,7,2016-10-29,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
545,2,2,7,2016-10-29,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
546,2,2,7,2016-11-05,15.0,18.0,15.0,15.0,9,5,0,1,2016,11,16.5
547,2,2,7,2016-11-05,15.0,18.0,15.0,15.0,9,5,2,1,2016,11,16.5
548,2,2,7,2016-09-24,15.0,18.0,15.0,15.0,9,5,2,1,2016,9,16.5
549,2,2,7,2016-09-24,15.0,18.0,15.0,15.0,9,5,0,1,2016,9,16.5
550,2,2,7,2016-10-01,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
551,2,2,7,2016-10-01,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
552,2,2,7,2016-10-08,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
553,2,2,7,2016-10-08,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
554,2,2,7,2016-10-15,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
555,2,2,7,2016-10-15,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
556,2,2,7,2016-10-22,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
557,2,2,7,2016-10-22,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
558,2,2,7,2016-10-29,15.0,18.0,15.0,15.0,9,5,2,1,2016,10,16.5
559,2,2,7,2016-10-29,15.0,18.0,15.0,15.0,9,5,0,1,2016,10,16.5
560,2,2,7,2016-11-05,15.0,18.0,15.0,15.0,9,5,2,1,2016,11,16.5
561,2,2,7,2016-11-05,15.0,18.0,15.0,15.0,9,5,0,1,2016,11,16.5
562,3,5,4,2017-09-16,200.0,225.0,200.0,225.0,2,2,0,1,2017,9,212.5
563,3,5,4,2017-09-16,200.0,220.0,200.0,220.0,6,2,0,1,2017,9,210.0
564,3,5,4,2017-09-23,200.0,225.0,200.0,225.0,2,2,0,1,2017,9,212.5
565,3,5,4,2017-09-23,200.0,220.0,200.0,220.0,6,2,0,1,2017,9,210.0
566,3,5,4,2017-09-30,200.0,225.0,200.0,225.0,2,2,0,1,2017,9,212.5
567,3,5,4,2017-09-30,200.0,220.0,200.0,220.0,6,2,0,1,2017,9,210.0
568,3,7,4,2016-09-24,135.0,135.0,135.0,135.0,6,2,0,1,2016,9,135.0
569,3,7,4,2016-09-24,130.0,130.0,130.0,130.0,11,2,0,1,2016,9,130.0
570,3,7,4,2016-10-01,130.0,135.0,130.0,135.0,6,2,0,1,2016,10,132.5
571,3,7,4,2016-10-01,130.0,130.0,130.0,130.0,11,2,0,1,2016,10,130.0
572,3,7,4,2016-10-08,130.0,130.0,130.0,130.0,6,2,0,1,2016,10,130.0
573,3,7,4,2016-10-08,130.0,130.0,130.0,130.0,11,2,0,1,2016,10,130.0
574,3,7,4,2016-10-15,130.0,135.0,130.0,135.0,6,2,0,1,2016,10,132.5
575,3,7,4,2016-10-15,130.0,130.0,130.0,130.0,11,2,0,1,2016,10,130.0
576,3,7,4,2016-10-15,60.0,60.0,60.0,60.0,17,6,0,1,2016,10,60.0
577,3,7,4,2016-10-22,130.0,135.0,130.0,135.0,6,2,0,1,2016,10,132.5
578,3,7,4,2016-10-22,130.0,130.0,130.0,130.0,11,2,0,1,2016,10,130.0
